Textbox8,tbToday
Subseries Attributes Report,Report Generated: 4/28/2014

Textbox14


Count
"Total Active, Retired, Draft, Rejected Risks: 0"

Class,Series,Subseries,Subseries_Name,Attribute,AttributeValue
OPTAA,B,01,OPTAA Series B Sub 01,Description,Measures optical attenuation and absorption
OPTAA,B,01,OPTAA Series B Sub 01,ECRs that changed the count,
OPTAA,B,01,OPTAA Series B Sub 01,Global Spares,
OPTAA,B,01,OPTAA Series B Sub 01,Instrument Configuration,
OPTAA,B,01,OPTAA Series B Sub 01,Link to the Specification,
OPTAA,B,01,OPTAA Series B Sub 01,Notes,
OPTAA,B,01,OPTAA Series B Sub 01,PrimaryScienceDiscipline,B
OPTAA,B,01,OPTAA Series B Sub 01,Produces Acoustic Interference,
OPTAA,B,01,OPTAA Series B Sub 01,Ready for 2013?,
OPTAA,B,01,OPTAA Series B Sub 01,RSN O&M Spares,1
OPTAA,B,01,OPTAA Series B Sub 01,RSN Part Number,
OPTAA,B,01,OPTAA Series B Sub 01,Susceptible to Acoustic Interference,
OPTAA,B,01,OPTAA Series B Sub 01,"Vendor CLIN, SubCLIN or Model #",
OPTAA,C,01,OPTAA Series C Sub 01,2009 Baseline Price*,"$17,500.00"
OPTAA,C,01,OPTAA Series C Sub 01,2009 Deployed Instrument Count,35
OPTAA,C,01,OPTAA Series C Sub 01,Alternate Instrument Class Name,Absorption Spectrophotometer
OPTAA,C,01,OPTAA Series C Sub 01,CE Spares,1
OPTAA,C,01,OPTAA Series C Sub 01,CGSN MREFC Spares,1
OPTAA,C,01,OPTAA Series C Sub 01,CGSN O&M Spares,
OPTAA,C,01,OPTAA Series C Sub 01,CGSN P/N,1336-00007-00003
OPTAA,C,01,OPTAA Series C Sub 01,ClassLongName,attenuation_absorption_optical
OPTAA,C,01,OPTAA Series C Sub 01,Comments,
OPTAA,C,01,OPTAA Series C Sub 01,CP Spares,
OPTAA,C,01,OPTAA Series C Sub 01,Description,Measures optical attenuation and absorption
OPTAA,C,01,OPTAA Series C Sub 01,ECRs that changed the count,
OPTAA,C,01,OPTAA Series C Sub 01,Global Spares,
OPTAA,C,01,OPTAA Series C Sub 01,Instrument Configuration,WET Labs AC-S Deep
OPTAA,C,01,OPTAA Series C Sub 01,Link to the Specification,
OPTAA,C,01,OPTAA Series C Sub 01,Notes,
OPTAA,C,01,OPTAA Series C Sub 01,PrimaryScienceDiscipline,B
OPTAA,C,01,OPTAA Series C Sub 01,Produces Acoustic Interference,
OPTAA,C,01,OPTAA Series C Sub 01,Ready for 2013?,
OPTAA,C,01,OPTAA Series C Sub 01,RSN O&M Spares,
OPTAA,C,01,OPTAA Series C Sub 01,RSN Part Number,
OPTAA,C,01,OPTAA Series C Sub 01,Susceptible to Acoustic Interference,
OPTAA,C,01,OPTAA Series C Sub 01,"Vendor CLIN, SubCLIN or Model #",
OPTAA,D,01,OPTAA Series D Sub 01,2009 Baseline Price*,"$17,500.00"
OPTAA,D,01,OPTAA Series D Sub 01,2009 Deployed Instrument Count,35
OPTAA,D,01,OPTAA Series D Sub 01,Alternate Instrument Class Name,Absorption Spectrophotometer
OPTAA,D,01,OPTAA Series D Sub 01,CE Spares,2
OPTAA,D,01,OPTAA Series D Sub 01,CGSN MREFC Spares,1
OPTAA,D,01,OPTAA Series D Sub 01,CGSN O&M Spares,2
OPTAA,D,01,OPTAA Series D Sub 01,CGSN P/N,1336-00007-00004
OPTAA,D,01,OPTAA Series D Sub 01,ClassLongName,attenuation_absorption_optical
OPTAA,D,01,OPTAA Series D Sub 01,Comments,
OPTAA,D,01,OPTAA Series D Sub 01,CP Spares,1
OPTAA,D,01,OPTAA Series D Sub 01,Description,Measures optical attenuation and absorption
OPTAA,D,01,OPTAA Series D Sub 01,ECRs that changed the count,
OPTAA,D,01,OPTAA Series D Sub 01,Global Spares,
OPTAA,D,01,OPTAA Series D Sub 01,Instrument Configuration,WET Labs AC-S Deep
OPTAA,D,01,OPTAA Series D Sub 01,Link to the Specification,
OPTAA,D,01,OPTAA Series D Sub 01,Notes,
OPTAA,D,01,OPTAA Series D Sub 01,PrimaryScienceDiscipline,B
OPTAA,D,01,OPTAA Series D Sub 01,Produces Acoustic Interference,
OPTAA,D,01,OPTAA Series D Sub 01,Ready for 2013?,
OPTAA,D,01,OPTAA Series D Sub 01,RSN O&M Spares,
OPTAA,D,01,OPTAA Series D Sub 01,RSN Part Number,
OPTAA,D,01,OPTAA Series D Sub 01,Susceptible to Acoustic Interference,
OPTAA,D,01,OPTAA Series D Sub 01,"Vendor CLIN, SubCLIN or Model #",
OPTAA,J,01,OPTAA Series J Sub 01,2009 Baseline Price*,"$17,500.00"
OPTAA,J,01,OPTAA Series J Sub 01,2009 Deployed Instrument Count,35
OPTAA,J,01,OPTAA Series J Sub 01,Alternate Instrument Class Name,Absorption Spectrophotometer
OPTAA,J,01,OPTAA Series J Sub 01,CE Spares,
OPTAA,J,01,OPTAA Series J Sub 01,CGSN MREFC Spares,
OPTAA,J,01,OPTAA Series J Sub 01,CGSN O&M Spares,
OPTAA,J,01,OPTAA Series J Sub 01,CGSN P/N,
OPTAA,J,01,OPTAA Series J Sub 01,ClassLongName,attenuation_absorption_optical
OPTAA,J,01,OPTAA Series J Sub 01,Comments,
OPTAA,J,01,OPTAA Series J Sub 01,CP Spares,
OPTAA,J,01,OPTAA Series J Sub 01,Description,Measures optical attenuation and absorption
OPTAA,J,01,OPTAA Series J Sub 01,ECRs that changed the count,
OPTAA,J,01,OPTAA Series J Sub 01,Global Spares,
OPTAA,J,01,OPTAA Series J Sub 01,Instrument Configuration,
OPTAA,J,01,OPTAA Series J Sub 01,Link to the Specification,
OPTAA,J,01,OPTAA Series J Sub 01,Notes,
OPTAA,J,01,OPTAA Series J Sub 01,PrimaryScienceDiscipline,B
OPTAA,J,01,OPTAA Series J Sub 01,Produces Acoustic Interference,
OPTAA,J,01,OPTAA Series J Sub 01,Ready for 2013?,
OPTAA,J,01,OPTAA Series J Sub 01,RSN O&M Spares,
OPTAA,J,01,OPTAA Series J Sub 01,RSN Part Number,
OPTAA,J,01,OPTAA Series J Sub 01,Susceptible to Acoustic Interference,
OPTAA,J,01,OPTAA Series J Sub 01,"Vendor CLIN, SubCLIN or Model #",
OPTAA,O,01,OPTAA Series O Subseries 01,2009 Baseline Price*,"$17,500.00"
OPTAA,O,01,OPTAA Series O Subseries 01,2009 Deployed Instrument Count,35
OPTAA,O,01,OPTAA Series O Subseries 01,Alternate Instrument Class Name,Absorption Spectrophotometer
OPTAA,O,01,OPTAA Series O Subseries 01,CE Spares,
OPTAA,O,01,OPTAA Series O Subseries 01,CGSN MREFC Spares,
OPTAA,O,01,OPTAA Series O Subseries 01,CGSN O&M Spares,
OPTAA,O,01,OPTAA Series O Subseries 01,CGSN P/N,
OPTAA,O,01,OPTAA Series O Subseries 01,ClassLongName,attenuation_absorption_optical
OPTAA,O,01,OPTAA Series O Subseries 01,Comments,
OPTAA,O,01,OPTAA Series O Subseries 01,CP Spares,
OPTAA,O,01,OPTAA Series O Subseries 01,Description,Measures optical attenuation and absorption
OPTAA,O,01,OPTAA Series O Subseries 01,ECRs that changed the count,
OPTAA,O,01,OPTAA Series O Subseries 01,Global Spares,
OPTAA,O,01,OPTAA Series O Subseries 01,Instrument Configuration,
OPTAA,O,01,OPTAA Series O Subseries 01,Link to the Specification,
OPTAA,O,01,OPTAA Series O Subseries 01,Notes,
OPTAA,O,01,OPTAA Series O Subseries 01,PrimaryScienceDiscipline,B
OPTAA,O,01,OPTAA Series O Subseries 01,Produces Acoustic Interference,
OPTAA,O,01,OPTAA Series O Subseries 01,Ready for 2013?,
OPTAA,O,01,OPTAA Series O Subseries 01,RSN O&M Spares,
OPTAA,O,01,OPTAA Series O Subseries 01,RSN Part Number,
OPTAA,O,01,OPTAA Series O Subseries 01,Susceptible to Acoustic Interference,
OPTAA,O,01,OPTAA Series O Subseries 01,"Vendor CLIN, SubCLIN or Model #",
OSMOI,A,01,OSMOI Series A Sub 01,2009 Baseline Price*,
OSMOI,A,01,OSMOI Series A Sub 01,2009 Deployed Instrument Count,2
OSMOI,A,01,OSMOI Series A Sub 01,Alternate Instrument Class Name,Osmosis-Based Water Sampler
OSMOI,A,01,OSMOI Series A Sub 01,CE Spares,
OSMOI,A,01,OSMOI Series A Sub 01,CGSN MREFC Spares,
OSMOI,A,01,OSMOI Series A Sub 01,CGSN O&M Spares,
OSMOI,A,01,OSMOI Series A Sub 01,CGSN P/N,
OSMOI,A,01,OSMOI Series A Sub 01,ClassLongName,watersample_chem_trace
OSMOI,A,01,OSMOI Series A Sub 01,Comments,
OSMOI,A,01,OSMOI Series A Sub 01,CP Spares,
OSMOI,A,01,OSMOI Series A Sub 01,Description,Collecting samples of diffuse flow and seep fluids for major/trace element chemistry
OSMOI,A,01,OSMOI Series A Sub 01,ECRs that changed the count,
OSMOI,A,01,OSMOI Series A Sub 01,Global Spares,
OSMOI,A,01,OSMOI Series A Sub 01,Instrument Configuration,
OSMOI,A,01,OSMOI Series A Sub 01,Link to the Specification,
OSMOI,A,01,OSMOI Series A Sub 01,Notes,
OSMOI,A,01,OSMOI Series A Sub 01,PrimaryScienceDiscipline,C
OSMOI,A,01,OSMOI Series A Sub 01,Produces Acoustic Interference,
OSMOI,A,01,OSMOI Series A Sub 01,Ready for 2013?,
OSMOI,A,01,OSMOI Series A Sub 01,RSN O&M Spares,1
OSMOI,A,01,OSMOI Series A Sub 01,RSN Part Number,4830-58333
OSMOI,A,01,OSMOI Series A Sub 01,Susceptible to Acoustic Interference,
OSMOI,A,01,OSMOI Series A Sub 01,"Vendor CLIN, SubCLIN or Model #",
PARAD,1,01,PARAD Series TBD Sub 01,2009 Baseline Price*,
PARAD,1,01,PARAD Series TBD Sub 01,2009 Deployed Instrument Count,21
PARAD,1,01,PARAD Series TBD Sub 01,Alternate Instrument Class Name,Photosynthetically Available Radiation
PARAD,1,01,PARAD Series TBD Sub 01,CE Spares,
PARAD,1,01,PARAD Series TBD Sub 01,CGSN MREFC Spares,
PARAD,1,01,PARAD Series TBD Sub 01,CGSN O&M Spares,
PARAD,1,01,PARAD Series TBD Sub 01,CGSN P/N,
PARAD,1,01,PARAD Series TBD Sub 01,ClassLongName,PAR
PARAD,1,01,PARAD Series TBD Sub 01,Comments,
PARAD,1,01,PARAD Series TBD Sub 01,CP Spares,
PARAD,1,01,PARAD Series TBD Sub 01,Description,Measures optical attenuation and absorption at 400-700nm wavelengths
PARAD,1,01,PARAD Series TBD Sub 01,ECRs that changed the count,
PARAD,1,01,PARAD Series TBD Sub 01,Global Spares,
PARAD,1,01,PARAD Series TBD Sub 01,Instrument Configuration,
PARAD,1,01,PARAD Series TBD Sub 01,Link to the Specification,
PARAD,1,01,PARAD Series TBD Sub 01,Notes,
PARAD,1,01,PARAD Series TBD Sub 01,PrimaryScienceDiscipline,B
PARAD,1,01,PARAD Series TBD Sub 01,Produces Acoustic Interference,
PARAD,1,01,PARAD Series TBD Sub 01,Ready for 2013?,
PARAD,1,01,PARAD Series TBD Sub 01,RSN O&M Spares,
PARAD,1,01,PARAD Series TBD Sub 01,RSN Part Number,
PARAD,1,01,PARAD Series TBD Sub 01,Susceptible to Acoustic Interference,
PARAD,1,01,PARAD Series TBD Sub 01,"Vendor CLIN, SubCLIN or Model #",
PARAD,A,01,PARAD Series A Sub 01,2009 Baseline Price*,
PARAD,A,01,PARAD Series A Sub 01,2009 Deployed Instrument Count,21
PARAD,A,01,PARAD Series A Sub 01,Alternate Instrument Class Name,Photosynthetically Available Radiation
PARAD,A,01,PARAD Series A Sub 01,CE Spares,
PARAD,A,01,PARAD Series A Sub 01,CGSN MREFC Spares,
PARAD,A,01,PARAD Series A Sub 01,CGSN O&M Spares,
PARAD,A,01,PARAD Series A Sub 01,CGSN P/N,
PARAD,A,01,PARAD Series A Sub 01,ClassLongName,PAR
PARAD,A,01,PARAD Series A Sub 01,Comments,
PARAD,A,01,PARAD Series A Sub 01,CP Spares,
PARAD,A,01,PARAD Series A Sub 01,Description,Measures optical attenuation and absorption at 400-700nm wavelengths
PARAD,A,01,PARAD Series A Sub 01,ECRs that changed the count,
PARAD,A,01,PARAD Series A Sub 01,Global Spares,
PARAD,A,01,PARAD Series A Sub 01,Instrument Configuration,Satlantic digital PAR?
PARAD,A,01,PARAD Series A Sub 01,Link to the Specification,
PARAD,A,01,PARAD Series A Sub 01,Notes,
PARAD,A,01,PARAD Series A Sub 01,PrimaryScienceDiscipline,B
PARAD,A,01,PARAD Series A Sub 01,Produces Acoustic Interference,
PARAD,A,01,PARAD Series A Sub 01,Ready for 2013?,
PARAD,A,01,PARAD Series A Sub 01,RSN O&M Spares,1
PARAD,A,01,PARAD Series A Sub 01,RSN Part Number,4830-66645
PARAD,A,01,PARAD Series A Sub 01,Susceptible to Acoustic Interference,
PARAD,A,01,PARAD Series A Sub 01,"Vendor CLIN, SubCLIN or Model #",
PARAD,J,01,PARAD Series J Subseries 01,2009 Baseline Price*,
PARAD,J,01,PARAD Series J Subseries 01,2009 Deployed Instrument Count,21
PARAD,J,01,PARAD Series J Subseries 01,Alternate Instrument Class Name,Photosynthetically Available Radiation
PARAD,J,01,PARAD Series J Subseries 01,CE Spares,
PARAD,J,01,PARAD Series J Subseries 01,CGSN MREFC Spares,
PARAD,J,01,PARAD Series J Subseries 01,CGSN O&M Spares,
PARAD,J,01,PARAD Series J Subseries 01,CGSN P/N,
PARAD,J,01,PARAD Series J Subseries 01,ClassLongName,PAR
PARAD,J,01,PARAD Series J Subseries 01,Comments,
PARAD,J,01,PARAD Series J Subseries 01,CP Spares,
PARAD,J,01,PARAD Series J Subseries 01,Description,Measures optical attenuation and absorption at 400-700nm wavelengths
PARAD,J,01,PARAD Series J Subseries 01,ECRs that changed the count,
PARAD,J,01,PARAD Series J Subseries 01,Global Spares,
PARAD,J,01,PARAD Series J Subseries 01,Instrument Configuration,
PARAD,J,01,PARAD Series J Subseries 01,Link to the Specification,
PARAD,J,01,PARAD Series J Subseries 01,Notes,
PARAD,J,01,PARAD Series J Subseries 01,PrimaryScienceDiscipline,B
PARAD,J,01,PARAD Series J Subseries 01,Produces Acoustic Interference,
PARAD,J,01,PARAD Series J Subseries 01,Ready for 2013?,
PARAD,J,01,PARAD Series J Subseries 01,RSN O&M Spares,
PARAD,J,01,PARAD Series J Subseries 01,RSN Part Number,
PARAD,J,01,PARAD Series J Subseries 01,Susceptible to Acoustic Interference,
PARAD,J,01,PARAD Series J Subseries 01,"Vendor CLIN, SubCLIN or Model #",
PARAD,K,01,PARAD Series K Sub 01,2009 Baseline Price*,
PARAD,K,01,PARAD Series K Sub 01,2009 Deployed Instrument Count,21
PARAD,K,01,PARAD Series K Sub 01,Alternate Instrument Class Name,Photosynthetically Available Radiation
PARAD,K,01,PARAD Series K Sub 01,CE Spares,
PARAD,K,01,PARAD Series K Sub 01,CGSN MREFC Spares,
PARAD,K,01,PARAD Series K Sub 01,CGSN O&M Spares,
PARAD,K,01,PARAD Series K Sub 01,CGSN P/N,
PARAD,K,01,PARAD Series K Sub 01,ClassLongName,PAR
PARAD,K,01,PARAD Series K Sub 01,Comments,
PARAD,K,01,PARAD Series K Sub 01,CP Spares,
PARAD,K,01,PARAD Series K Sub 01,Description,Measures optical attenuation and absorption at 400-700nm wavelengths
PARAD,K,01,PARAD Series K Sub 01,ECRs that changed the count,
PARAD,K,01,PARAD Series K Sub 01,Global Spares,
PARAD,K,01,PARAD Series K Sub 01,Instrument Configuration,
PARAD,K,01,PARAD Series K Sub 01,Link to the Specification,
PARAD,K,01,PARAD Series K Sub 01,Notes,
PARAD,K,01,PARAD Series K Sub 01,PrimaryScienceDiscipline,B
PARAD,K,01,PARAD Series K Sub 01,Produces Acoustic Interference,
PARAD,K,01,PARAD Series K Sub 01,Ready for 2013?,
PARAD,K,01,PARAD Series K Sub 01,RSN O&M Spares,
PARAD,K,01,PARAD Series K Sub 01,RSN Part Number,
PARAD,K,01,PARAD Series K Sub 01,Susceptible to Acoustic Interference,
PARAD,K,01,PARAD Series K Sub 01,"Vendor CLIN, SubCLIN or Model #",
PARAD,M,01,PARAD Series M Sub 01,2009 Baseline Price*,
PARAD,M,01,PARAD Series M Sub 01,2009 Deployed Instrument Count,21
PARAD,M,01,PARAD Series M Sub 01,Alternate Instrument Class Name,Photosynthetically Available Radiation
PARAD,M,01,PARAD Series M Sub 01,CE Spares,
PARAD,M,01,PARAD Series M Sub 01,CGSN MREFC Spares,
PARAD,M,01,PARAD Series M Sub 01,CGSN O&M Spares,
PARAD,M,01,PARAD Series M Sub 01,CGSN P/N,1331-00005-00002
PARAD,M,01,PARAD Series M Sub 01,ClassLongName,PAR
PARAD,M,01,PARAD Series M Sub 01,Comments,TWR P/N: 4333 Rev. 01
PARAD,M,01,PARAD Series M Sub 01,CP Spares,
PARAD,M,01,PARAD Series M Sub 01,Description,Measures optical attenuation and absorption at 400-700nm wavelengths
PARAD,M,01,PARAD Series M Sub 01,ECRs that changed the count,
PARAD,M,01,PARAD Series M Sub 01,Global Spares,
PARAD,M,01,PARAD Series M Sub 01,Instrument Configuration,Biospherical QSP-2155
PARAD,M,01,PARAD Series M Sub 01,Link to the Specification,
PARAD,M,01,PARAD Series M Sub 01,Notes,
PARAD,M,01,PARAD Series M Sub 01,PrimaryScienceDiscipline,B
PARAD,M,01,PARAD Series M Sub 01,Produces Acoustic Interference,
PARAD,M,01,PARAD Series M Sub 01,Ready for 2013?,
PARAD,M,01,PARAD Series M Sub 01,RSN O&M Spares,
PARAD,M,01,PARAD Series M Sub 01,RSN Part Number,
PARAD,M,01,PARAD Series M Sub 01,Susceptible to Acoustic Interference,
PARAD,M,01,PARAD Series M Sub 01,"Vendor CLIN, SubCLIN or Model #",
PARAD,N,01,PARAD Series N Sub 01,2009 Baseline Price*,
PARAD,N,01,PARAD Series N Sub 01,2009 Deployed Instrument Count,21
PARAD,N,01,PARAD Series N Sub 01,Alternate Instrument Class Name,Photosynthetically Available Radiation
PARAD,N,01,PARAD Series N Sub 01,CE Spares,
PARAD,N,01,PARAD Series N Sub 01,CGSN MREFC Spares,
PARAD,N,01,PARAD Series N Sub 01,CGSN O&M Spares,
PARAD,N,01,PARAD Series N Sub 01,CGSN P/N,1331-00005-00003
PARAD,N,01,PARAD Series N Sub 01,ClassLongName,PAR
PARAD,N,01,PARAD Series N Sub 01,Comments,Hydroid P/N: 60-167
PARAD,N,01,PARAD Series N Sub 01,CP Spares,
PARAD,N,01,PARAD Series N Sub 01,Description,Measures optical attenuation and absorption at 400-700nm wavelengths
PARAD,N,01,PARAD Series N Sub 01,ECRs that changed the count,
PARAD,N,01,PARAD Series N Sub 01,Global Spares,
PARAD,N,01,PARAD Series N Sub 01,Instrument Configuration,Biospherical QSP-2150
PARAD,N,01,PARAD Series N Sub 01,Link to the Specification,
PARAD,N,01,PARAD Series N Sub 01,Notes,
PARAD,N,01,PARAD Series N Sub 01,PrimaryScienceDiscipline,B
PARAD,N,01,PARAD Series N Sub 01,Produces Acoustic Interference,
PARAD,N,01,PARAD Series N Sub 01,Ready for 2013?,
PARAD,N,01,PARAD Series N Sub 01,RSN O&M Spares,
PARAD,N,01,PARAD Series N Sub 01,RSN Part Number,
PARAD,N,01,PARAD Series N Sub 01,Susceptible to Acoustic Interference,
PARAD,N,01,PARAD Series N Sub 01,"Vendor CLIN, SubCLIN or Model #",
PCO2A,A,01,PCO2A Series A Sub 01,2009 Baseline Price*,"$39,300.00"
PCO2A,A,01,PCO2A Series A Sub 01,2009 Deployed Instrument Count,10
PCO2A,A,01,PCO2A Series A Sub 01,Alternate Instrument Class Name,pCO2 Air-Sea
PCO2A,A,01,PCO2A Series A Sub 01,CE Spares,1
PCO2A,A,01,PCO2A Series A Sub 01,CGSN MREFC Spares,2
PCO2A,A,01,PCO2A Series A Sub 01,CGSN O&M Spares,2
PCO2A,A,01,PCO2A Series A Sub 01,CGSN P/N,3305-00006-00001
PCO2A,A,01,PCO2A Series A Sub 01,ClassLongName,pCO2_air-sea
PCO2A,A,01,PCO2A Series A Sub 01,Comments,
PCO2A,A,01,PCO2A Series A Sub 01,CP Spares,1
PCO2A,A,01,PCO2A Series A Sub 01,Description,Measures partial pressure of CO2 at the air-sea interface
PCO2A,A,01,PCO2A Series A Sub 01,ECRs that changed the count,
PCO2A,A,01,PCO2A Series A Sub 01,Global Spares,2
PCO2A,A,01,PCO2A Series A Sub 01,Instrument Configuration,Pro-Oceanus pCO2-pro
PCO2A,A,01,PCO2A Series A Sub 01,Link to the Specification,
PCO2A,A,01,PCO2A Series A Sub 01,Notes,
PCO2A,A,01,PCO2A Series A Sub 01,PrimaryScienceDiscipline,C
PCO2A,A,01,PCO2A Series A Sub 01,Produces Acoustic Interference,
PCO2A,A,01,PCO2A Series A Sub 01,Ready for 2013?,
PCO2A,A,01,PCO2A Series A Sub 01,RSN O&M Spares,
PCO2A,A,01,PCO2A Series A Sub 01,RSN Part Number,
PCO2A,A,01,PCO2A Series A Sub 01,Susceptible to Acoustic Interference,
PCO2A,A,01,PCO2A Series A Sub 01,"Vendor CLIN, SubCLIN or Model #",PSI CO2-Pro w/ Atmosphere option PCO2/ATM-50A(P)
PCO2W,A,01,PCO2W Series A Sub 01,2009 Baseline Price*,"$18,375.00"
PCO2W,A,01,PCO2W Series A Sub 01,2009 Deployed Instrument Count,25
PCO2W,A,01,PCO2W Series A Sub 01,Alternate Instrument Class Name,pCO2 Water
PCO2W,A,01,PCO2W Series A Sub 01,CE Spares,
PCO2W,A,01,PCO2W Series A Sub 01,CGSN MREFC Spares,
PCO2W,A,01,PCO2W Series A Sub 01,CGSN O&M Spares,
PCO2W,A,01,PCO2W Series A Sub 01,CGSN P/N,1336-00012-00001
PCO2W,A,01,PCO2W Series A Sub 01,ClassLongName,pCO2_water
PCO2W,A,01,PCO2W Series A Sub 01,Comments,
PCO2W,A,01,PCO2W Series A Sub 01,CP Spares,
PCO2W,A,01,PCO2W Series A Sub 01,Description,Measures partial pressure of CO2 in the water column
PCO2W,A,01,PCO2W Series A Sub 01,ECRs that changed the count,
PCO2W,A,01,PCO2W Series A Sub 01,Global Spares,
PCO2W,A,01,PCO2W Series A Sub 01,Instrument Configuration,Sunburst SAMI-pCO2 (MCBH connector option) passive bio-fouling included
PCO2W,A,01,PCO2W Series A Sub 01,Link to the Specification,
PCO2W,A,01,PCO2W Series A Sub 01,Notes,
PCO2W,A,01,PCO2W Series A Sub 01,PrimaryScienceDiscipline,C
PCO2W,A,01,PCO2W Series A Sub 01,Produces Acoustic Interference,
PCO2W,A,01,PCO2W Series A Sub 01,Ready for 2013?,
PCO2W,A,01,PCO2W Series A Sub 01,RSN O&M Spares,1
PCO2W,A,01,PCO2W Series A Sub 01,RSN Part Number,4830-58336
PCO2W,A,01,PCO2W Series A Sub 01,Susceptible to Acoustic Interference,
PCO2W,A,01,PCO2W Series A Sub 01,"Vendor CLIN, SubCLIN or Model #","PCY301 SAMI-CO2 (1.4 L), PCY317 Wet-plug, PCY324 Case"
PCO2W,B,01,PCO2W Series B Sub 01,2009 Baseline Price*,"$18,375.00"
PCO2W,B,01,PCO2W Series B Sub 01,2009 Deployed Instrument Count,25
PCO2W,B,01,PCO2W Series B Sub 01,Alternate Instrument Class Name,pCO2 Water
PCO2W,B,01,PCO2W Series B Sub 01,CE Spares,2
PCO2W,B,01,PCO2W Series B Sub 01,CGSN MREFC Spares,1
PCO2W,B,01,PCO2W Series B Sub 01,CGSN O&M Spares,2
PCO2W,B,01,PCO2W Series B Sub 01,CGSN P/N,1336-00012-00002
PCO2W,B,01,PCO2W Series B Sub 01,ClassLongName,pCO2_water
PCO2W,B,01,PCO2W Series B Sub 01,Comments,Biofouling uses SBE 5M pump 1 liter bag for reagent
PCO2W,B,01,PCO2W Series B Sub 01,CP Spares,1
PCO2W,B,01,PCO2W Series B Sub 01,Description,Measures partial pressure of CO2 in the water column
PCO2W,B,01,PCO2W Series B Sub 01,ECRs that changed the count,
PCO2W,B,01,PCO2W Series B Sub 01,Global Spares,
PCO2W,B,01,PCO2W Series B Sub 01,Instrument Configuration,"Sunburst SAMI-pCO2 (MCBH connector option) passive bio-fouling included (reagent bag will last for 1 year, with hourly samples)"
PCO2W,B,01,PCO2W Series B Sub 01,Link to the Specification,
PCO2W,B,01,PCO2W Series B Sub 01,Notes,
PCO2W,B,01,PCO2W Series B Sub 01,PrimaryScienceDiscipline,C
PCO2W,B,01,PCO2W Series B Sub 01,Produces Acoustic Interference,
PCO2W,B,01,PCO2W Series B Sub 01,Ready for 2013?,
PCO2W,B,01,PCO2W Series B Sub 01,RSN O&M Spares,
PCO2W,B,01,PCO2W Series B Sub 01,RSN Part Number,
PCO2W,B,01,PCO2W Series B Sub 01,Susceptible to Acoustic Interference,
PCO2W,B,01,PCO2W Series B Sub 01,"Vendor CLIN, SubCLIN or Model #","PCYD01 SAMI-CO2 (1 L), PCYD12 foul-pkg, PCYD17 Wet-plug, PCYD24 Case, (D = 1 for WHOI, 3 for OSU)"
PCO2W,C,01,PCO2W Series C Sub 01,2009 Baseline Price*,"$18,375.00"
PCO2W,C,01,PCO2W Series C Sub 01,2009 Deployed Instrument Count,25
PCO2W,C,01,PCO2W Series C Sub 01,Alternate Instrument Class Name,pCO2 Water
PCO2W,C,01,PCO2W Series C Sub 01,CE Spares,
PCO2W,C,01,PCO2W Series C Sub 01,CGSN MREFC Spares,
PCO2W,C,01,PCO2W Series C Sub 01,CGSN O&M Spares,
PCO2W,C,01,PCO2W Series C Sub 01,CGSN P/N,
PCO2W,C,01,PCO2W Series C Sub 01,ClassLongName,pCO2_water
PCO2W,C,01,PCO2W Series C Sub 01,Comments,
PCO2W,C,01,PCO2W Series C Sub 01,CP Spares,
PCO2W,C,01,PCO2W Series C Sub 01,Description,Measures partial pressure of CO2 in the water column
PCO2W,C,01,PCO2W Series C Sub 01,ECRs that changed the count,
PCO2W,C,01,PCO2W Series C Sub 01,Global Spares,
PCO2W,C,01,PCO2W Series C Sub 01,Instrument Configuration,MCBH Connector option; active bio-fouling; extra battery for 1 yr deployment; inductive modem connection
